created_at,full_text,username,cleaned_text,translate_text,lower_text,normalize_text,stopwords_text,tokenisasi_text,stemming_text,sentimen
Fri May 20 04:51:57 +0000 2022,There will be opposition to this. China has suggested expansion of BRICS looks forward to Pakistan Turkey Malaysia Indonesia being part of BRICS.,MarianaBaabar,There will be opposition to this China has suggested expansion of BRICS looks forward to Pakistan Turkey Malaysia Indonesia being part of BRICS,Akan ada penentangan terhadap hal ini Cina telah mengusulkan perluasan BRICS berharap Pakistan Turki Malaysia Indonesia menjadi bagian dari BRICS,akan ada penentangan terhadap hal ini cina telah mengusulkan perluasan brics berharap pakistan turki malaysia indonesia menjadi bagian dari brics,akan ada penentangan terhadap hal ini cina telah mengusulkan perluasan brics berharap pakistan turki malaysia indonesia menjadi bagian dari brics,penentangan cina mengusulkan perluasan brics berharap pakistan turki malaysia indonesia brics,"['penentangan', 'cina', 'mengusulkan', 'perluasan', 'brics', 'berharap', 'pakistan', 'turki', 'malaysia', 'indonesia', 'brics']",tentang cina usul luas brics harap pakistan turki malaysia indonesia brics,Netral
Tue May 10 01:28:39 +0000 2022,@NiMingda_GG USA is very afraid of another new financial system... I know BRICS + Indonesia has the potential,LHO1011,NiMingdaGG USA is very afraid of another new financial system I know BRICS Indonesia has the potential,NiMingdaGG USA sangat takut dengan sistem keuangan baru lainnya Saya tahu BRICS Indonesia memiliki potensi,nimingdagg usa sangat takut dengan sistem keuangan baru lainnya saya tahu brics indonesia memiliki potensi,nimingdagg usa sangat takut dengan sistem keuangan baru lainnya saya tahu brics indonesia memiliki potensi,nimingdagg usa takut sistem keuangan brics indonesia memiliki potensi,"['nimingdagg', 'usa', 'takut', 'sistem', 'keuangan', 'brics', 'indonesia', 'memiliki', 'potensi']",nimingdagg usa takut sistem uang brics indonesia milik potensi,Netral
Sat Mar 12 04:06:32 +0000 2022,Lisa Dispatch Akhirnya kedua bestie ini ketemu lagi BON VOL LALISA #LisaParisienne https://t.co/BHscqsk3lt,Blink_OFCINDO,Lisa Dispatch Akhirnya kedua bestie ini ketemu lagi BON VOL LALISA LisaParisienne,Lisa Dispatch Akhirnya kedua bestie ini ketemu lagi BON VOL LALISA LisaParisienne,lisa dispatch akhirnya kedua bestie ini ketemu lagi bon vol lalisa lisaparisienne,lisa dispatch akhirnya kedua bestie ini ketemu lagi bon vol lalisa lisaparisienne,lisa dispatch bestie ketemu bon vol lalisa lisaparisienne,"['lisa', 'dispatch', 'bestie', 'ketemu', 'bon', 'vol', 'lalisa', 'lisaparisienne']",lisa dispatch bestie ketemu bon vol lalisa lisaparisienne,Positif
Wed Feb 09 14:04:02 +0000 2022,Bripka Cristy Triwahyuni Cantika Sugiarto Polwan yg jadi DPO selama 3 bulan akhirnya di Tangkap di salah satu Hotel di daerah Kemang Jakarta.Selatan. 🇮🇩,KaredokLeunca__,Bripka Cristy Triwahyuni Cantika Sugiarto Polwan yg jadi DPO selama 3 bulan akhirnya di Tangkap di salah satu Hotel di daerah Kemang JakartaSelatan 🇮🇩,Bripka Cristy Triwahyuni Cantika Sugiarto Polwan yg jadi DPO selama 3 bulan akhirnya di Tangkap di salah satu Hotel di daerah Kemang JakartaSelatan 🇮🇩,bripka cristy triwahyuni cantika sugiarto polwan yg jadi dpo selama 3 bulan akhirnya di tangkap di salah satu hotel di daerah kemang jakartaselatan 🇮🇩,bripka cristy triwahyuni cantika sugiarto polwan yang jadi dpo selama 3 bulan akhirnya di tangkap di salah satu hotel di daerah kemang jakartaselatan 🇮🇩,bripka cristy triwahyuni cantika sugiarto polwan dpo 3 tangkap salah hotel daerah kemang jakartaselatan 🇮🇩,"['bripka', 'cristy', 'triwahyuni', 'cantika', 'sugiarto', 'polwan', 'dpo', '3', 'tangkap', 'salah', 'hotel', 'daerah', 'kemang', 'jakartaselatan', '🇮', '🇩']",bripka cristy triwahyuni cantika sugiarto polwan dpo 3 tangkap salah hotel daerah kemang jakartaselatan,Negatif
Sat May 21 21:30:14 +0000 2022,Pelo que entendi a maioria das nações da Ásia-Pacífico estão agora se inclinando para o bloco BRICS Vietnã Indonésia e Filipinas (sob Bong Bong) já entenderam isso. Austrália Taiwan Japão e Coréia do Sul ainda estão muito com os EUA. As coisas estão ficando interessantes.,officialedd25,Pelo que entendi a maioria das nações da ÁsiaPacífico estão agora se inclinando para o bloco BRICS Vietnã Indonésia e Filipinas sob Bong Bong já entenderam isso Austrália Taiwan Japão e Coréia do Sul ainda estão muito com os EUA As coisas estão ficando interessantes,"Dari apa yang saya pahami, sebagian besar negara di Asia Pasifik sekarang condong ke blok BRICS Vietnam Indonesia dan Filipina di bawah kepemimpinan Bong Bong sudah memahami hal ini Australia Taiwan Jepang dan Korea Selatan masih sangat dekat dengan AS Segalanya menjadi menarik","dari apa yang saya pahami, sebagian besar negara di asia pasifik sekarang condong ke blok brics vietnam indonesia dan filipina di bawah kepemimpinan bong bong sudah memahami hal ini australia taiwan jepang dan korea selatan masih sangat dekat dengan as segalanya menjadi menarik","dari apa yang saya pahami, sebagian besar negara di asia pasifik sekarang condong ke blok brics vietnam indonesia dan filipina di bawah kepemimpinan bong bong sudah memahami hal ini australia taiwan jepang dan korea selatan masih sangat dekat dengan as segalanya menjadi menarik","pahami, negara asia pasifik condong blok brics vietnam indonesia filipina kepemimpinan bong bong memahami australia taiwan jepang korea selatan as menarik","['pahami', ',', 'negara', 'asia', 'pasifik', 'condong', 'blok', 'brics', 'vietnam', 'indonesia', 'filipina', 'kepemimpinan', 'bong', 'bong', 'memahami', 'australia', 'taiwan', 'jepang', 'korea', 'selatan', 'as', 'menarik']",paham negara asia pasifik condong blok brics vietnam indonesia filipina pimpin bong bong paham australia taiwan jepang korea selatan as tarik,Positif
Wed Mar 09 02:17:18 +0000 2022,In the course of this year #China #Thailand and #Indonesia will host the #BRICS Summit #APEC Economic Leaders' Meeting and #G20 Summit respectively. Asia's time has come in global governance Chinese State Councilor and Foreign Minister Wang Yi said Monday. #2022TwoSessions https://t.co/ZaPMr4j2A1,Echinanews,In the course of this year China Thailand and Indonesia will host the BRICS Summit APEC Economic Leaders Meeting and G20 Summit respectively Asias time has come in global governance Chinese State Councilor and Foreign Minister Wang Yi said Monday 2022TwoSessions,"Tahun ini, Tiongkok, Thailand, dan Indonesia akan menjadi tuan rumah KTT BRICS, Pertemuan Pemimpin Ekonomi APEC, dan KTT G20. Waktunya Asia dalam tata kelola global telah tiba. Anggota Dewan Negara sekaligus Menteri Luar Negeri Tiongkok Wang Yi mengatakan pada Senin, 2022Dua Sesi","tahun ini, tiongkok, thailand, dan indonesia akan menjadi tuan rumah ktt brics, pertemuan pemimpin ekonomi apec, dan ktt g20. waktunya asia dalam tata kelola global telah tiba. anggota dewan negara sekaligus menteri luar negeri tiongkok wang yi mengatakan pada senin, 2022dua sesi","tahun ini, tiongkok, thailand, dan indonesia akan menjadi tuan rumah ktt brics, pertemuan pemimpin ekonomi apec, dan ktt g20. waktunya asia dalam tata kelola global telah tiba. anggota dewan negara sekaligus menteri luar negeri tiongkok wang yi mengatakan pada senin, 2022dua sesi","ini, tiongkok, thailand, indonesia tuan rumah ktt brics, pertemuan pemimpin ekonomi apec, ktt g20. asia tata kelola global tiba. anggota dewan negara menteri negeri tiongkok wang yi senin, 2022dua sesi","['ini', ',', 'tiongkok', ',', 'thailand', ',', 'indonesia', 'tuan', 'rumah', 'ktt', 'brics', ',', 'pertemuan', 'pemimpin', 'ekonomi', 'apec', ',', 'ktt', 'g20', '.', 'asia', 'tata', 'kelola', 'global', 'tiba', '.', 'anggota', 'dewan', 'negara', 'menteri', 'negeri', 'tiongkok', 'wang', 'yi', 'senin', ',', '2022dua', 'sesi']",ini tiongkok thailand indonesia tuan rumah ktt brics temu pimpin ekonomi apec ktt g20 asia tata kelola global tiba anggota dewan negara menteri negeri tiongkok wang yi senin 2022dua sesi,Netral
Fri May 20 23:57:37 +0000 2022, BRICS Plus foreign ministers dialogue was successfully held and attended by FMs from BRICS countries Kazakhstan Saudi Arabia Argentina Egypt Indonesia Nigeria Senegal and representatives from UAE and Thailand China's Foreign Ministry announced. https://t.co/b8uYesEGJx,globaltimesnews,BRICS Plus foreign ministers dialogue was successfully held and attended by FMs from BRICS countries Kazakhstan Saudi Arabia Argentina Egypt Indonesia Nigeria Senegal and representatives from UAE and Thailand Chinas Foreign Ministry announced,"Dialog Menlu BRICS Plus telah sukses digelar dan dihadiri oleh Menlu dari negara-negara BRICS, Kazakhstan, Arab Saudi, Argentina, Mesir, Indonesia, Nigeria, Senegal, serta perwakilan dari UEA dan Thailand. Kementerian Luar Negeri Tiongkok mengumumkan","dialog menlu brics plus telah sukses digelar dan dihadiri oleh menlu dari negara-negara brics, kazakhstan, arab saudi, argentina, mesir, indonesia, nigeria, senegal, serta perwakilan dari uea dan thailand. kementerian luar negeri tiongkok mengumumkan","dialog menlu brics plus telah sukses digelar dan dihadiri oleh menlu dari negara-negara brics, kazakhstan, arab saudi, argentina, mesir, indonesia, nigeria, senegal, serta perwakilan dari uea dan thailand. kementerian luar negeri tiongkok mengumumkan","dialog menlu brics plus sukses digelar dihadiri menlu negara-negara brics, kazakhstan, arab saudi, argentina, mesir, indonesia, nigeria, senegal, perwakilan uea thailand. kementerian negeri tiongkok mengumumkan","['dialog', 'menlu', 'brics', 'plus', 'sukses', 'digelar', 'dihadiri', 'menlu', 'negara', '-', 'negara', 'brics', ',', 'kazakhstan', ',', 'arab', 'saudi', ',', 'argentina', ',', 'mesir', ',', 'indonesia', ',', 'nigeria', ',', 'senegal', ',', 'perwakilan', 'uea', 'thailand', '.', 'kementerian', 'negeri', 'tiongkok', 'mengumumkan']",dialog menlu brics plus sukses gelar hadir menlu negara - negara brics kazakhstan arab saudi argentina mesir indonesia nigeria senegal wakil uea thailand menteri negeri tiongkok umum,Netral
Sun Apr 17 06:32:11 +0000 2022,Tak diperpanjang klub Kroasia NHK Rijeka BRYLIAN ALDAMA dikabarkan pulang ke Persebaya. #BursaTransfer,AlionelMessi_,Tak diperpanjang klub Kroasia NHK Rijeka BRYLIAN ALDAMA dikabarkan pulang ke Persebaya BursaTransfer,Tak diperpanjang klub Kroasia NHK Rijeka BRYLIAN ALDAMA dikabarkan pulang ke Persebaya BursaTransfer,tak diperpanjang klub kroasia nhk rijeka brylian aldama dikabarkan pulang ke persebaya bursatransfer,tak diperpanjang klub kroasia nhk rijeka brylian aldama dikabarkan pulang ke persebaya bursatransfer,diperpanjang klub kroasia nhk rijeka brylian aldama dikabarkan pulang persebaya bursatransfer,"['diperpanjang', 'klub', 'kroasia', 'nhk', 'rijeka', 'brylian', 'aldama', 'dikabarkan', 'pulang', 'persebaya', 'bursatransfer']",panjang klub kroasia nhk rijeka brylian aldama kabar pulang baya bursatransfer,Positif
Fri Jan 28 03:52:59 +0000 2022,In this week's AsiaVerse Indonesian Hall we feature @lickpalik a cultural icon in Indonesia. His distinct art style has led to the creation of toys clothing lines board games animations. He also launched a Vans collection. Hari ini 9mlm (Bahasa Indo) https://t.co/g4ojJrzRuX https://t.co/AmOmNgCnmv,TheNFTAsian,In this weeks AsiaVerse Indonesian Hall we feature lickpalik a cultural icon in Indonesia His distinct art style has led to the creation of toys clothing lines board games animations He also launched a Vans collection Hari ini 9mlm Bahasa Indo,"Di AsiaVerse Indonesia Hall minggu ini kami akan menampilkan Lickpalik, ikon budaya Indonesia. Gaya seninya yang khas telah menghasilkan kreasi mainan, lini pakaian, permainan papan, animasi. Ia juga meluncurkan koleksi Vans. Hari ini 9mlm Bahasa Indo","di asiaverse indonesia hall minggu ini kami akan menampilkan lickpalik, ikon budaya indonesia. gaya seninya yang khas telah menghasilkan kreasi mainan, lini pakaian, permainan papan, animasi. ia juga meluncurkan koleksi vans. hari ini 9mlm bahasa indo","di asiaverse indonesia hall minggu ini kami akan menampilkan lickpalik, ikon budaya indonesia. gaya seninya yang khas telah menghasilkan kreasi mainan, lini pakaian, permainan papan, animasi. ia juga meluncurkan koleksi vans. hari ini 9mlm bahasa indo","asiaverse indonesia hall minggu menampilkan lickpalik, ikon budaya indonesia. gaya seninya khas menghasilkan kreasi mainan, lini pakaian, permainan papan, animasi. meluncurkan koleksi vans. 9mlm bahasa indo","['asiaverse', 'indonesia', 'hall', 'minggu', 'menampilkan', 'lickpalik', ',', 'ikon', 'budaya', 'indonesia', '.', 'gaya', 'seninya', 'khas', 'menghasilkan', 'kreasi', 'mainan', ',', 'lini', 'pakaian', ',', 'permainan', 'papan', ',', 'animasi', '.', 'meluncurkan', 'koleksi', 'vans', '.', '9mlm', 'bahasa', 'indo']",asiaverse indonesia hall minggu tampil lickpalik ikon budaya indonesia gaya seni khas hasil kreasi main lini pakai main papan animasi luncur koleksi vans 9mlm bahasa indo,Positif
Fri May 20 19:34:05 +0000 2022,Ayer Wang Yi fue el anfitrión de un video-diálogo entre los MAE de BRICS y sus homólogos de los países de mercados emergentes de Kazajstán Arabia Saudí Argentina Egipto Indonesia Nigeria Senegal EAU y Tailandia. https://t.co/rY8IIFqCOz,zhu_jingyang,Ayer Wang Yi fue el anfitrión de un videodiálogo entre los MAE de BRICS y sus homólogos de los países de mercados emergentes de Kazajstán Arabia Saudí Argentina Egipto Indonesia Nigeria Senegal EAU y Tailandia,Kemarin Wang Yi menjadi pembawa acara dialog video antara MAE BRICS dan mitra mereka dari negara-negara pasar berkembang Kazakhstan Arab Saudi Argentina Mesir Indonesia Nigeria Senegal UEA dan Thailand,kemarin wang yi menjadi pembawa acara dialog video antara mae brics dan mitra mereka dari negara-negara pasar berkembang kazakhstan arab saudi argentina mesir indonesia nigeria senegal uea dan thailand,kemarin wang yi menjadi pembawa acara dialog video antara mae brics dan mitra mereka dari negara-negara pasar berkembang kazakhstan arab saudi argentina mesir indonesia nigeria senegal uea dan thailand,kemarin wang yi pembawa acara dialog video mae brics mitra negara-negara pasar berkembang kazakhstan arab saudi argentina mesir indonesia nigeria senegal uea thailand,"['kemarin', 'wang', 'yi', 'pembawa', 'acara', 'dialog', 'video', 'mae', 'brics', 'mitra', 'negara', '-', 'negara', 'pasar', 'berkembang', 'kazakhstan', 'arab', 'saudi', 'argentina', 'mesir', 'indonesia', 'nigeria', 'senegal', 'uea', 'thailand']",kemarin wang yi bawa acara dialog video mae brics mitra negara - negara pasar kembang kazakhstan arab saudi argentina mesir indonesia nigeria senegal uea thailand,Positif
Fri Mar 25 18:20:44 +0000 2022,Biden : We have to kick out Russia from G20. Brazil : Opposed. China : Opposed( called Russia an important member). Indonesia ( G20 chair) : Neutral. #BRICS #UkraineRussianWar https://t.co/ESVYxU39sY,ChowkidarKim,Biden We have to kick out Russia from G20 Brazil Opposed China Opposed called Russia an important member Indonesia G20 chair Neutral BRICS UkraineRussianWar,Biden Kita harus usir Rusia dari G20 Brasil Menentang Tiongkok Menentang menyebut Rusia sebagai anggota penting Indonesia Ketua G20 Netral BRICS UkrainaRusiaPerang,biden kita harus usir rusia dari g20 brasil menentang tiongkok menentang menyebut rusia sebagai anggota penting indonesia ketua g20 netral brics ukrainarusiaperang,biden kita harus usir rusia dari g20 brasil menentang tiongkok menentang menyebut rusia sebagai anggota penting indonesia ketua g20 netral brics ukrainarusiaperang,biden usir rusia g20 brasil menentang tiongkok menentang menyebut rusia anggota indonesia ketua g20 netral brics ukrainarusiaperang,"['biden', 'usir', 'rusia', 'g20', 'brasil', 'menentang', 'tiongkok', 'menentang', 'menyebut', 'rusia', 'anggota', 'indonesia', 'ketua', 'g20', 'netral', 'brics', 'ukrainarusiaperang']",biden usir rusia g20 brasil tentang tiongkok tentang sebut rusia anggota indonesia ketua g20 netral brics ukrainarusiaperang,Positif
Fri May 20 09:17:25 +0000 2022,Report says China's Foreign Minister Wang Yi proposes expansion of BRICS. China may want Indonesia Pakistan Turkey Argentina etc. to become part of expanded BRICS. #China #BRICS #WangYi,KangJing,Report says Chinas Foreign Minister Wang Yi proposes expansion of BRICS China may want Indonesia Pakistan Turkey Argentina etc to become part of expanded BRICS China BRICS WangYi,Laporan menyebutkan Menteri Luar Negeri China Wang Yi mengusulkan perluasan BRICS China mungkin ingin Indonesia Pakistan Turki Argentina dll menjadi bagian dari BRICS yang diperluas China BRICS WangYi,laporan menyebutkan menteri luar negeri china wang yi mengusulkan perluasan brics china mungkin ingin indonesia pakistan turki argentina dll menjadi bagian dari brics yang diperluas china brics wangyi,laporan menyebutkan menteri luar negeri china wang yi mengusulkan perluasan brics china mungkin ingin indonesia pakistan turki argentina dll menjadi bagian dari brics yang diperluas china brics wangyi,laporan menteri negeri china wang yi mengusulkan perluasan brics china indonesia pakistan turki argentina brics diperluas china brics wangyi,"['laporan', 'menteri', 'negeri', 'china', 'wang', 'yi', 'mengusulkan', 'perluasan', 'brics', 'china', 'indonesia', 'pakistan', 'turki', 'argentina', 'brics', 'diperluas', 'china', 'brics', 'wangyi']",lapor menteri negeri china wang yi usul luas brics china indonesia pakistan turki argentina brics luas china brics wangyi,Negatif
